"CCG_CODE","Appointment_Date","APPT_STATUS","HCP_TYPE","APPT_MODE","TIME_BETWEEN_BOOK_AND_APPT","COUNT_OF_APPOINTMENTS","Weekday","patients","all_patients","ratio_patients"
"05A","29/05/2018","Unknown","Other Practice staff","Telephone","Same Day",3,"Tuesday",454593,513731,0.884885280428863
"05A","29/05/2018","Unknown","Unknown","Home Visit","2 to 7 Days",8,"Tuesday",454593,513731,0.884885280428863
"05A","29/05/2018","Attended","GP","Telephone","8  to 14 Days",27,"Tuesday",454593,513731,0.884885280428863
"05A","29/05/2018","Attended","GP","Telephone","22  to 28 Days",3,"Tuesday",454593,513731,0.884885280428863
"05A","29/05/2018","Attended","GP","Telephone","2 to 7 Days",121,"Tuesday",454593,513731,0.884885280428863
"05A","29/05/2018","Attended","GP","Telephone","15  to 21 Days",7,"Tuesday",454593,513731,0.884885280428863
"05A","29/05/2018","Attended","GP","Telephone","1 Day",3,"Tuesday",454593,513731,0.884885280428863
"05A","29/05/2018","Attended","GP","Home Visit","Same Day",18,"Tuesday",454593,513731,0.884885280428863
"05A","29/05/2018","Attended","GP","Face-to-Face","Unknown / Data Issue",10,"Tuesday",454593,513731,0.884885280428863
"05A","29/05/2018","Attended","GP","Face-to-Face","Same Day",3005,"Tuesday",454593,513731,0.884885280428863
"05A","29/05/2018","Attended","GP","Face-to-Face","More than 28 Days",43,"Tuesday",454593,513731,0.884885280428863
"05A","29/05/2018","Attended","GP","Face-to-Face","8  to 14 Days",410,"Tuesday",454593,513731,0.884885280428863
"05A","29/05/2018","Attended","GP","Face-to-Face","22  to 28 Days",89,"Tuesday",454593,513731,0.884885280428863
"05A","29/05/2018","Attended","GP","Face-to-Face","2 to 7 Days",635,"Tuesday",454593,513731,0.884885280428863
"05A","29/05/2018","Attended","GP","Face-to-Face","15  to 21 Days",246,"Tuesday",454593,513731,0.884885280428863
"05A","29/05/2018","Attended","GP","Face-to-Face","1 Day",13,"Tuesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Unknown","Telephone","Same Day",10,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Unknown","Telephone","2 to 7 Days",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Unknown","Telephone","1 Day",3,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Unknown","Home Visit","2 to 7 Days",3,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Unknown","Home Visit","1 Day",4,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Unknown","Face-to-Face","Same Day",2,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Other Practice staff","Telephone","1 Day",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Other Practice staff","Home Visit","Same Day",4,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Other Practice staff","Home Visit","2 to 7 Days",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Other Practice staff","Face-to-Face","Same Day",10,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Other Practice staff","Face-to-Face","More than 28 Days",10,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Other Practice staff","Face-to-Face","8  to 14 Days",6,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Other Practice staff","Face-to-Face","22  to 28 Days",6,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Other Practice staff","Face-to-Face","2 to 7 Days",20,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Other Practice staff","Face-to-Face","15  to 21 Days",2,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Other Practice staff","Face-to-Face","1 Day",8,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","GP","Telephone","8  to 14 Days",4,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","GP","Telephone","22  to 28 Days",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","GP","Telephone","15  to 21 Days",2,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","GP","Home Visit","Same Day",8,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","GP","Home Visit","1 Day",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","GP","Face-to-Face","Same Day",12,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","GP","Face-to-Face","8  to 14 Days",5,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","GP","Face-to-Face","22  to 28 Days",5,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","GP","Face-to-Face","2 to 7 Days",4,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","GP","Face-to-Face","15  to 21 Days",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","GP","Face-to-Face","1 Day",4,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","Unknown","Telephone","Same Day",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","Other Practice staff","Telephone","Same Day",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","Other Practice staff","Face-to-Face","Same Day",28,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","Other Practice staff","Face-to-Face","More than 28 Days",19,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","Other Practice staff","Face-to-Face","8  to 14 Days",105,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","Other Practice staff","Face-to-Face","2 to 7 Days",54,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","Other Practice staff","Face-to-Face","15  to 21 Days",36,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","Other Practice staff","Face-to-Face","1 Day",22,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","GP","Telephone","8  to 14 Days",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","GP","Telephone","2 to 7 Days",5,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","GP","Telephone","1 Day",2,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","GP","Face-to-Face","Same Day",63,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","GP","Face-to-Face","More than 28 Days",13,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","GP","Face-to-Face","8  to 14 Days",68,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","GP","Face-to-Face","22  to 28 Days",18,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","GP","Telephone","Same Day",4,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","GP","Face-to-Face","2 to 7 Days",35,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","GP","Face-to-Face","15  to 21 Days",39,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","GP","Face-to-Face","1 Day",15,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Unknown","Telephone","Same Day",101,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","Other Practice staff","Face-to-Face","22  to 28 Days",22,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Unknown","Telephone","1 Day",4,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Unknown","Home Visit","Same Day",20,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Unknown","Home Visit","8  to 14 Days",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Unknown","Home Visit","2 to 7 Days",6,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","DNA","Other Practice staff","Home Visit","Same Day",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Unknown","Home Visit","1 Day",7,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Unknown","Face-to-Face","Same Day",33,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Unknown","Face-to-Face","2 to 7 Days",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Unknown","Face-to-Face","1 Day",4,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Other Practice staff","Telephone","Same Day",20,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Other Practice staff","Telephone","8  to 14 Days",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Other Practice staff","Telephone","2 to 7 Days",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Other Practice staff","Telephone","1 Day",5,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","GP","Face-to-Face","More than 28 Days",2,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","GP","Telephone","1 Day",7,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Other Practice staff","Home Visit","Same Day",4,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Other Practice staff","Home Visit","2 to 7 Days",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Other Practice staff","Home Visit","1 Day",3,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Other Practice staff","Face-to-Face","Unknown / Data Issue",27,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","GP","Telephone","Same Day",18,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Other Practice staff","Face-to-Face","Same Day",582,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Other Practice staff","Face-to-Face","More than 28 Days",160,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Other Practice staff","Face-to-Face","8  to 14 Days",594,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Other Practice staff","Face-to-Face","22  to 28 Days",134,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Other Practice staff","Face-to-Face","2 to 7 Days",441,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Other Practice staff","Face-to-Face","15  to 21 Days",282,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","Other Practice staff","Face-to-Face","1 Day",272,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Telephone","Same Day",368,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Telephone","More than 28 Days",2,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Telephone","8  to 14 Days",29,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Telephone","22  to 28 Days",6,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Telephone","2 to 7 Days",79,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Other Practice staff","Home Visit","1 Day",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Unknown","Face-to-Face","1 Day",3,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Unknown","Unknown","Home Visit","Same Day",18,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Telephone","15  to 21 Days",9,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Telephone","1 Day",81,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Home Visit","Same Day",27,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Home Visit","2 to 7 Days",1,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Home Visit","1 Day",2,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Face-to-Face","Same Day",2140,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Face-to-Face","More than 28 Days",106,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Face-to-Face","8  to 14 Days",555,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Face-to-Face","22  to 28 Days",129,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Face-to-Face","2 to 7 Days",479,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Face-to-Face","15  to 21 Days",265,"Wednesday",454593,513731,0.884885280428863
"05A","30/05/2018","Attended","GP","Face-to-Face","1 Day",319,"Wednesday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Unknown","Telephone","Same Day",14,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Unknown","Home Visit","More than 28 Days",1,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Unknown","Home Visit","8  to 14 Days",1,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Unknown","Home Visit","1 Day",3,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Unknown","Face-to-Face","Same Day",4,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Unknown","Face-to-Face","2 to 7 Days",4,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Unknown","Face-to-Face","1 Day",4,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Other Practice staff","Telephone","Same Day",1,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Other Practice staff","Telephone","1 Day",4,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Other Practice staff","Home Visit","Same Day",1,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Other Practice staff","Home Visit","2 to 7 Days",1,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Other Practice staff","Face-to-Face","Same Day",7,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Other Practice staff","Face-to-Face","More than 28 Days",14,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Other Practice staff","Face-to-Face","8  to 14 Days",23,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Other Practice staff","Face-to-Face","2 to 7 Days",4,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Other Practice staff","Face-to-Face","15  to 21 Days",4,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","Other Practice staff","Face-to-Face","1 Day",5,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","GP","Telephone","Same Day",17,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","GP","Telephone","More than 28 Days",1,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","GP","Telephone","8  to 14 Days",2,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","GP","Telephone","2 to 7 Days",3,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","GP","Home Visit","Same Day",4,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","GP","Home Visit","2 to 7 Days",1,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","GP","Home Visit","1 Day",1,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","GP","Face-to-Face","More than 28 Days",5,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","GP","Face-to-Face","8  to 14 Days",2,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","GP","Face-to-Face","22  to 28 Days",5,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","GP","Face-to-Face","15  to 21 Days",1,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","Unknown","GP","Face-to-Face","1 Day",2,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","DNA","Unknown","Telephone","Same Day",1,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","DNA","Unknown","Telephone","2 to 7 Days",1,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","DNA","Other Practice staff","Face-to-Face","Same Day",18,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","DNA","Other Practice staff","Face-to-Face","More than 28 Days",16,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","DNA","Other Practice staff","Face-to-Face","8  to 14 Days",46,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","DNA","Other Practice staff","Face-to-Face","2 to 7 Days",40,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","DNA","Other Practice staff","Face-to-Face","15  to 21 Days",27,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","DNA","Other Practice staff","Face-to-Face","1 Day",9,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","DNA","GP","Telephone","8  to 14 Days",2,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","DNA","GP","Telephone","22  to 28 Days",1,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","DNA","GP","Telephone","1 Day",6,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","DNA","GP","Face-to-Face","More than 28 Days",4,"Thursday",454593,513731,0.884885280428863
"05A","31/05/2018","DNA","GP","Face-to-Face","8  to 14 Days",51,"Thursday",454593,513731,0.884885280428863
